year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,original_description,package_size,total_sales,quarter,operational_activity
2020,7,DELMAR BREWING COMPANY LLC,26799,EVOLUTION RISE UP STOUT,KEGS,0.0,0.0,1.0,EVOLUTION RISE UP STOUT 1/6K,1/6K,1.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,26800,EVOLUTION RISE UP STOUT,KEGS,0.0,0.0,-1.0,EVOLUTION RISE UP STOUT 1/2K,1/2K,-1.0,3,LOW
2020,7,VICTORY BREWING COMPANY LLC,26856,VICTORY GOLDEN MONKEY,KEGS,0.0,0.0,2.0,VICTORY GOLDEN MONKEY 1/2K,1/2K,2.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,27005,STONE IPA EG,KEGS,0.0,0.0,1.0,STONE IPA 1/2 KEG,1/2K,1.0,3,LOW
2020,7,LEGENDS LTD,27548,CARLSBERG,KEGS,0.0,0.0,1.0,CARLSBERG 50L - 1/2K,50L,1.0,3,LOW
2020,7,BINDING BRAUEREI USA INC,27756,SCHOFFERHOFER GRAPEFRUIT HEFE EG,KEGS,0.0,0.0,2.0,SCHOFFERHOFER GRAPEFRUIT HEFE 1/2 KEG,1/2K,2.0,3,LOW
2020,7,BINDING BRAUEREI USA INC,27800,RADEBERGER PILSNER,KEGS,0.0,0.0,0.0,RADEBERGER PILSNER 50L - 1/2K,50L,0.0,3,NO_ACTIVITY
2020,7,DELMAR BREWING COMPANY LLC,28105,EVOLUTION LOT # 6 EG,KEGS,0.0,0.0,1.0,EVOLUTION LOT # 6 1/6 KEG,1/6K,1.0,3,LOW
2020,7,ATLAS BREW WORKS LLC,28371,ATLAS PONZI EG,KEGS,0.0,0.0,1.0,ATLAS PONZI 1/2 KEG,1/2K,1.0,3,LOW
2020,7,DIAGEO NORTH AMERICA INC,28378,GUINNESS BLONDE EG,KEGS,0.0,0.0,1.0,GUINNESS BLONDE 1/6 KEG,1/6K,1.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,28392,FLYING DOG BLOODLINE,KEGS,0.0,0.0,8.0,FLYING DOG BLOODLINE - 1/6K,1/6K,8.0,3,LOW
2020,7,ATLAS BREW WORKS LLC,28401,ATLAS DISTRICT COMMON G,KEGS,0.0,0.0,-1.0,ATLAS DISTRICT COMMON 1/2 KG,1/2K,-1.0,3,LOW
2020,7,SIERRA NEVADA BREWING CO,28433,SIERRA NEVADA PALE ALE,KEGS,0.0,0.0,6.0,SIERRA NEVADA PALE ALE - 1/6K,1/6K,6.0,3,LOW
2020,7,ANHEUSER BUSCH INC,28438,BLUE POINT TOASTED LAGER,KEGS,0.0,0.0,-1.0,BLUE POINT TOASTED LAGER - 1/2K,1/2K,-1.0,3,LOW
2020,7,BOSTON BEER CORPORATION,28466,ANGRY ORCHARD CRISP APPLE,KEGS,0.0,0.0,10.0,ANGRY ORCHARD CRISP APPLE - 1/6K,1/6K,10.0,3,MEDIUM
2020,7,COASTAL BREWING COMPANY LLC,28482,DOMINION GREAT AMERICAN PALE ALE,KEGS,0.0,0.0,3.0,DOMINION GREAT AMERICAN PALE ALE - 1/2K,1/2K,3.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,28499,FLYING DOG THE TRUTH,KEGS,0.0,0.0,16.0,FLYING DOG THE TRUTH - 1/6K,1/6K,16.0,3,MEDIUM
2020,7,ANHEUSER BUSCH INC,28581,FRANZISKANER HEFE WEISSE G 13.2GAL,KEGS,0.0,0.0,0.0,FRANZISKANER HEFE WEISSE 1/2KG 13.2GAL,1/2K,0.0,3,NO_ACTIVITY
2020,7,COASTAL BREWING COMPANY LLC,28583,DOMINION GREAT AMERICAN LAGER G,KEGS,0.0,0.0,5.0,DOMINION GREAT AMERICAN LAGER 1/2 KG,1/2K,5.0,3,LOW
2020,7,ANHEUSER BUSCH INC,28585,STELLA ARTOIS G,KEGS,0.0,0.0,53.0,STELLA ARTOIS 1/6 KG,1/6K,53.0,3,MEDIUM
2020,7,ANHEUSER BUSCH INC,28612,GOOSE ISLAND IPA G,KEGS,0.0,0.0,12.0,GOOSE ISLAND IPA 1/6 KG,1/6K,12.0,3,MEDIUM
2020,7,BUCK DISTRIBUTING COMPANY INC,28620,STIEGL GRAPEFRUIT RADLER KEG,KEGS,0.0,0.0,1.0,STIEGL GRAPEFRUIT RADLER 50L KEG,50L,1.0,3,LOW
2020,7,ANHEUSER BUSCH INC,28624,STELLA CIDRE EG,KEGS,0.0,0.0,1.0,STELLA CIDRE 1/2 KEG,1/2K,1.0,3,LOW
2020,7,MILLER BREWING COMPANY,28647,BLUE MOON BELGIAN WHITE EG,KEGS,0.0,0.0,46.0,BLUE MOON BELGIAN WHITE 1/6KEG,1/6K,46.0,3,MEDIUM
2020,7,FLYING DOG BREWERY LLLP,28697,FLYING DOG TROPICAL BITCH G,KEGS,0.0,0.0,1.0,FLYING DOG TROPICAL BITCH 1/2KG,1/2K,1.0,3,LOW
2020,7,DIAGEO NORTH AMERICA INC,28742,GUINNESS BLONDE G,KEGS,0.0,0.0,15.0,GUINNESS BLONDE 1/2 KG,1/2K,15.0,3,MEDIUM
2020,7,ANHEUSER BUSCH INC,28758,KONA BIG WAVE GOLDEN ALE EG,KEGS,0.0,0.0,1.0,KONA BIG WAVE GOLDEN ALE 1/2 KEG,1/2K,1.0,3,LOW
2020,7,FLYING DOG BREWERY LLLP,28759,FLYING DOG DBL DOG NITRO G,KEGS,0.0,0.0,1.0,FLYING DOG DBL DOG NITRO 1/6KG,1/6K,1.0,3,LOW
2020,7,VICTORY BREWING COMPANY LLC,29100,VICTORY SUMMER LOVE EG,KEGS,0.0,0.0,1.0,VICTORY SUMMER LOVE 1/6 KEG,1/6K,1.0,3,LOW
2020,7,REPUBLIC NATIONAL DISTRIBUTING CO,29144,SAPPORO BEER EG,KEGS,0.0,0.0,10.0,SAPPORO BEER 1/2 KEG,1/2K,10.0,3,MEDIUM
2020,7,BOLD ROCK PARTNERS LP,29191,BOLD ROCK VIRGINIA APPLE,KEGS,0.0,0.0,2.0,BOLD ROCK VIRGINIA APPLE - 1/2K,1/2K,2.0,3,LOW
2020,7,DC BRAU BREWING LLC,29365,DC BRAU PILS,KEGS,0.0,0.0,1.0,DC BRAU PILS - 1/2K,1/2K,1.0,3,LOW
2020,7,BBL INC,29484,DELIRIUM DELIRIA EG,KEGS,0.0,0.0,2.0,DELIRIUM DELIRIA 1/6 KEG,1/6K,2.0,3,LOW
2020,7,HOME BREW MART INC,29916,BALLAST POINT GRAPEFRUIT SCULPIN,KEGS,0.0,0.0,2.0,BALLAST POINT GRAPEFRUIT SCULPIN 1/2K,1/2K,2.0,3,LOW
2020,7,ANHEUSER BUSCH INC,30802,ELYSIAN SPACE DUST EG,KEGS,0.0,0.0,7.0,ELYSIAN SPACE DUST 1/2 KEG,1/2K,7.0,3,LOW
2020,7,BOSTON BEER CORPORATION,31050,DOGFISH HEAD SEAQUENCH ALE G,KEGS,0.0,0.0,9.0,DOGFISH HEAD SEAQUENCH ALE 1/2KG,1/2K,9.0,3,LOW
2020,7,PABST BREWING CO,3280,PABST,KEGS,0.0,0.0,1.0,PABST 1/2K,1/2K,1.0,3,LOW
2020,3,PABST BREWING CO,3280,PABST,KEGS,0.0,0.0,4.0,PABST 1/2K,1/2K,4.0,1,LOW
2020,7,DELMAR BREWING COMPANY LLC,345285,EVOLUTION DELMARVA PURE PILS,KEGS,0.0,0.0,1.0,EVOLUTION DELMARVA PURE PILS - 1/2K,1/2K,1.0,3,LOW
2020,7,LEGENDS LTD,346420,AUSTIN EASTCIDERS BLOOD ORANGE CIDER,KEGS,0.0,0.0,2.0,AUSTIN EASTCIDERS BLOOD ORANGE CIDER - 1/2K,1/2K,2.0,3,LOW
2020,7,THREE STARS BREWING COMPANY LLC,346814,3 STARS PEPPERCORN SAISON,KEGS,0.0,0.0,1.0,3 STARS PEPPERCORN SAISON - 1/2K,1/2K,1.0,3,LOW
2020,7,BOSTON BEER CORPORATION,37066,DOGFISH HEAD SLIGHTLY MIGHTY,KEGS,0.0,0.0,16.0,DOGFISH HEAD SLIGHTLY MIGHTY 1/6K,1/6K,16.0,3,MEDIUM
2020,7,ANHEUSER BUSCH INC,37081,GOOSE ISLAND WILD HERD KOLSCH EG,KEGS,0.0,0.0,4.0,GOOSE ISLAND WILD HERD KOLSCH 1/2 KEG,1/2K,4.0,3,LOW
2020,7,HEINEKEN USA,48946,NEWCASTLE BROWN ALE SLIM,KEGS,0.0,0.0,1.0,NEWCASTLE BROWN ALE SLIM 1/4K,1/4K,1.0,3,LOW
2020,7,HEINEKEN USA,48976,STRONGBOW ORIG DRY KEG,KEGS,0.0,0.0,1.0,STRONGBOW ORIG DRY 50L KEG,50L,1.0,3,LOW
2020,7,THREE STARS BREWING COMPANY LLC,50127,3 STARS PEPPERCORN SAISON EG,KEGS,0.0,0.0,1.0,3 STARS PEPPERCORN SAISON 1/6 KEG,1/6K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,50267,SLY FOX PIKELAND PILS EG,KEGS,0.0,0.0,3.0,SLY FOX PIKELAND PILS 1/2 KEG,1/2K,3.0,3,LOW
2020,7,BOSTON BEER CORPORATION,50642,SAM ADAMS NEW ENGLAND IPA,KEGS,0.0,0.0,-1.0,SAM ADAMS NEW ENGLAND IPA 1/2K,1/2K,-1.0,3,LOW
2020,7,ANHEUSER BUSCH INC,50721,DEVILS BACKBONE VIENNA LAGER EG,KEGS,0.0,0.0,1.0,DEVILS BACKBONE VIENNA LAGER 1/6 KEG,1/6K,1.0,3,LOW
2020,7,CLIPPER CITY BREWING CO,50788,HEAVY SEAS DOUBLE CANNON 15.5 GALEG,KEGS,0.0,0.0,1.0,HEAVY SEAS DOUBLE CANNON 15.5 GAL1/2 KEG,1/2K,1.0,3,LOW
2020,7,CLIPPER CITY BREWING CO,50790,HEAVY SEAS LOOSE CANNON 15.5 GAL EG,KEGS,0.0,0.0,14.0,HEAVY SEAS LOOSE CANNON 15.5 GAL 1/2 KEG,1/2K,14.0,3,MEDIUM
2020,7,MILLER BREWING COMPANY,51057,PERONI EG,KEGS,0.0,0.0,11.0,PERONI 1/4 KEG,1/4K,11.0,3,MEDIUM
2020,7,HEINEKEN USA,51067,HEINEKEN LAGER STEEL KEG EG,KEGS,0.0,0.0,6.0,HEINEKEN LAGER 20L STEEL KEG 1/6KEG,20L,6.0,3,LOW
2020,7,BOSTON BEER CORPORATION,51074,DOGFISH HEAD SUPER EIGHT EG,KEGS,0.0,0.0,5.0,DOGFISH HEAD SUPER EIGHT 1/2 KEG,1/2K,5.0,3,LOW
2020,7,ANHEUSER BUSCH INC,51178,DEVILS BACKBONE CAPIT - ALE EG,KEGS,0.0,0.0,-2.0,DEVILS BACKBONE CAPIT-ALE 1/2 KEG,1/2K,-2.0,3,LOW
2020,7,BOSTON BEER CORPORATION,51186,DOGFISH HEAD AMERICAN BEAUTY HAZY RIPPLE IPA G,KEGS,0.0,0.0,11.0,DOGFISH HEAD AMERICAN BEAUTY HAZY RIPPLE IPA 1/2KG,1/2K,11.0,3,MEDIUM
2020,7,LEGENDS LTD,60149,FOUNDERS SOLID GOLD EG,KEGS,0.0,0.0,1.0,FOUNDERS SOLID GOLD 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,60215,AVERY IPA EG,KEGS,0.0,0.0,1.0,AVERY IPA 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BASQUE BAR LLC,60537,ANXO CIDRE BLANC EG,KEGS,0.0,0.0,2.0,ANXO CIDRE BLANC 1/2 KEG,1/2K,2.0,3,LOW
2020,7,CROWN IMPORTS,60555,MODELO ESPECIAL EG,KEGS,0.0,0.0,31.0,MODELO ESPECIAL 1/2 KEG,1/2K,31.0,3,MEDIUM
2020,7,FLYING DOG BREWERY LLLP,60760,FLYING DOG THUNDERPEEL HAZY IPA EG,KEGS,0.0,0.0,5.0,FLYING DOG THUNDERPEEL HAZY IPA 1/6 KEG,1/6K,5.0,3,LOW
2020,7,ANHEUSER BUSCH INC,60911,DEVILS BACKBONE EIGHT POINT IPA EG,KEGS,0.0,0.0,-3.0,DEVILS BACKBONE EIGHT POINT IPA 1/2 KEG,1/2K,-3.0,3,LOW
2020,7,THE BROOKLYN BREWERY CORPORATION,61020,BROOKLYN SHACKMEISTER EG,KEGS,0.0,0.0,1.0,BROOKLYN SHACKMEISTER 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BOSTON BEER CORPORATION,6157,SAM ADAMS LAGER,KEGS,0.0,0.0,33.0,SAM ADAMS LAGER 1/6K,1/6K,33.0,3,MEDIUM
2020,7,FLYING DOG BREWERY LLLP,61955,FLYING DOG THUNDERPEEL HAZY IPA EG,KEGS,0.0,0.0,7.0,FLYING DOG THUNDERPEEL HAZY IPA 1/2 KEG,1/2K,7.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,62396,STONE TROPIC OF THUNDER EG,KEGS,0.0,0.0,1.0,STONE TROPIC OF THUNDER 1/6 KEG,1/6K,1.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,62398,STONE TROPIC OF THUNDER EG,KEGS,0.0,0.0,2.0,STONE TROPIC OF THUNDER 1/2 KEG,1/2K,2.0,3,LOW
2020,7,LEGENDS LTD,62582,MODERN TIMES ORDERVILLE EG,KEGS,0.0,0.0,-1.0,MODERN TIMES ORDERVILLE 1/2 KEG,1/2K,-1.0,3,LOW
2020,7,BACKUP BEVERAGE,62803,BAVIK PILSNER BEER EG,KEGS,0.0,0.0,1.0,BAVIK PILSNER BEER 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,62820,STUPID SILLY SOUR EG,KEGS,0.0,0.0,1.0,STUPID SILLY SOUR 1/2 KEG,1/2K,1.0,3,LOW
2020,7,LEGENDS LTD,62848,CORSENDONK XMAS KEG,KEGS,0.0,0.0,-1.0,CORSENDONK XMAS 20L KEG,20L,-1.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,62922,STONE LIQUID COMPASS EG,KEGS,0.0,0.0,2.0,STONE LIQUID COMPASS 1/2 KEG,1/2K,2.0,3,LOW
2020,7,NEW BELGIUM BREWING INC,62933,NB HOUSE GOLDEN PILSNER EG,KEGS,0.0,0.0,5.0,NB HOUSE GOLDEN PILSNER 1/2 KEG,1/2K,5.0,3,LOW
2020,7,BACKUP BEVERAGE,62943,LOST RHINO MATCHBOX CONTRACT IPA EG,KEGS,0.0,0.0,3.0,LOST RHINO MATCHBOX CONTRACT IPA 1/2 KEG,1/2K,3.0,3,LOW
2020,7,LEGENDS LTD,63009,NARRAGANSETT LAGER EG,KEGS,0.0,0.0,4.0,NARRAGANSETT LAGER 1/2 KEG,1/2K,4.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,63101,STONE DRN HONEY BLONDE EG,KEGS,0.0,0.0,1.0,STONE DRN HONEY BLONDE 1/2 KEG,1/2K,1.0,3,LOW
2020,7,ATLAS BREW WORKS LLC,63275,ATLAS THE PRECIOUS ONE APRICOT IPA EG,KEGS,0.0,0.0,2.0,ATLAS THE PRECIOUS ONE APRICOT IPA 1/6 KEG,1/6K,2.0,3,LOW
2020,7,DC BRAU BREWING LLC,63360,DC BRAU JOINT RESOLUTION EG,KEGS,0.0,0.0,6.0,DC BRAU JOINT RESOLUTION 1/2 KEG,1/2K,6.0,3,LOW
2020,7,DC BRAU BREWING LLC,63362,DC BRAU JOINT RESOLUTION EG,KEGS,0.0,0.0,3.0,DC BRAU JOINT RESOLUTION 1/6 KEG,1/6K,3.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,63395,BELLS TWO HEARTED ALE EG,KEGS,0.0,0.0,6.0,BELLS TWO HEARTED ALE 1/2 KEG,1/2K,6.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,63401,BELLS OBERON EG,KEGS,0.0,0.0,2.0,BELLS OBERON 1/2 KEG,1/2K,2.0,3,LOW
2020,7,LEGENDS LTD,63422,NARRAGANSETT DEL'S SHANDY EG,KEGS,0.0,0.0,1.0,NARRAGANSETT DEL'S SHANDY 1/6 KEG,1/6K,1.0,3,LOW
2020,7,LEGENDS LTD,63457,NARRAGANSETT DEL'S SHANDY EG,KEGS,0.0,0.0,1.0,NARRAGANSETT DEL'S SHANDY 1/2 KEG,1/2K,1.0,3,LOW
2020,7,LEGENDS LTD,63600,MAINE LUNCH EG,KEGS,0.0,0.0,0.0,MAINE LUNCH 1/2 KEG,1/2K,0.0,3,NO_ACTIVITY
2020,7,WASHBURN WINE CO,63645,GULDEN DRAAK DARK ALE EG,KEGS,0.0,0.0,1.0,GULDEN DRAAK DARK ALE 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,63682,YARD HOUSE CUVEE EG,KEGS,0.0,0.0,2.0,YARD HOUSE CUVEE 1/2 KEG,1/2K,2.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,63912,1623 HEFEWEIZEN EG,KEGS,0.0,0.0,1.0,1623 HEFEWEIZEN 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,64137,BELLS OBERON EG,KEGS,0.0,0.0,1.0,BELLS OBERON 1/4 KEG,1/4K,1.0,3,LOW
2020,7,NORTH LOCK LLC DBA PORT CITY BREWING CO,64218,PORT CITY DERECHO LAGER EG,KEGS,0.0,0.0,2.0,PORT CITY DERECHO LAGER 1/2 KEG,1/2K,2.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,64288,MONUMENT CITY PENCHANT PILS EG,KEGS,0.0,0.0,2.0,MONUMENT CITY PENCHANT PILS 1/2 KEG,1/2K,2.0,3,LOW
2020,7,BOLD ROCK PARTNERS LP,64312,BOLD ROCK PEAR CIDER EG,KEGS,0.0,0.0,1.0,BOLD ROCK PEAR CIDER 1/2 KEG,1/2K,1.0,3,LOW
2020,7,ALLAGASH BREWING COMPANY,64314,ALLAGASH SAISON EG,KEGS,0.0,0.0,1.0,ALLAGASH SAISON 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,68325,GREAT LAKES COMMODORE PERRY IPA EG,KEGS,0.0,0.0,1.0,GREAT LAKES COMMODORE PERRY IPA 1/6 KEG,1/6K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,68435,SECRET LLAMA ALE EG,KEGS,0.0,0.0,1.0,SECRET LLAMA ALE 1/2 KEG,1/2K,1.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,68461,EVOLUTION BLURRED VINES HAZY IPA EG,KEGS,0.0,0.0,1.0,EVOLUTION BLURRED VINES HAZY IPA 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BOSTON BEER CORPORATION,68764,DOGFISH HEAD PERFECT DISGUISE EG,KEGS,0.0,0.0,1.0,DOGFISH HEAD PERFECT DISGUISE 1/2 KEG,1/2K,1.0,3,LOW
2020,7,NEW BELGIUM BREWING INC,68857,NB MURAL ANNIVERSARY IPA EG,KEGS,0.0,0.0,2.0,NB MURAL ANNIVERSARY IPA 1/2 KEG,1/2K,2.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,68915,EVOLUTION LIGER SOUR EG,KEGS,0.0,0.0,2.0,EVOLUTION LIGER SOUR 1/6 KEG,1/6K,2.0,3,LOW
2020,7,DELMAR BREWING COMPANY LLC,69036,EVOLUTION TURTLE CRAWL IPA EG,KEGS,0.0,0.0,3.0,EVOLUTION TURTLE CRAWL IPA 1/2 KEG,1/2K,3.0,3,LOW
2020,7,LEGENDS LTD,69088,FIRESTONE FLY JACK EG,KEGS,0.0,0.0,1.0,FIRESTONE FLY JACK 1/6 KEG,1/6K,1.0,3,LOW
2020,7,LEGENDS LTD,69135,PEAK SLIM HAZY EG,KEGS,0.0,0.0,1.0,PEAK SLIM HAZY 1/6 KEG,1/6K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,69185,MULLY'S BLOOD BLONDE EG,KEGS,0.0,0.0,1.0,MULLY'S BLOOD BLONDE 1/6 KEG,1/6K,1.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,69250,BELLS LIGHT HEARTED ALE EG,KEGS,0.0,0.0,1.0,BELLS LIGHT HEARTED ALE 1/4 KEG,1/4K,1.0,3,LOW
2020,7,TROEGS BREWING COMPANY,69289,TROEGS HAZE CHARMER EG,KEGS,0.0,0.0,1.0,TROEGS HAZE CHARMER 1/6 KEG,1/6K,1.0,3,LOW
2020,7,LEGENDS LTD,69331,MODERN TIMES PROXIMA EG,KEGS,0.0,0.0,-1.0,MODERN TIMES PROXIMA 1/6 KEG,1/6K,-1.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,69351,STIEGL RASPBERRY RADLER KEG,KEGS,0.0,0.0,1.0,STIEGL RASPBERRY RADLER 50L KEG,50L,1.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,69384,STONE PEAK CONDITIONS HAZY DIPA EG,KEGS,0.0,0.0,-1.0,STONE PEAK CONDITIONS HAZY DIPA 1/2 KEG,1/2K,-1.0,3,LOW
2020,7,SIERRA NEVADA BREWING CO,69433,SIERRA NEVADA WILD LITTLE THING EG,KEGS,0.0,0.0,2.0,SIERRA NEVADA WILD LITTLE THING 1/2 KEG,1/2K,2.0,3,LOW
2020,7,RIGHT FORWARD LLC,69445,RIGHT PROPER LIL WIT EG,KEGS,0.0,0.0,1.0,RIGHT PROPER LIL WIT 1/2 KEG,1/2K,1.0,3,LOW
2020,7,LEGENDS LTD,69468,TWO PITCHERS BAYOU MILK STOUT EG,KEGS,0.0,0.0,0.0,TWO PITCHERS BAYOU MILK STOUT 1/6 KEG,1/6K,0.0,3,NO_ACTIVITY
2020,7,ALLAGASH BREWING COMPANY,69490,ALLAGASH CROSSPATH EG,KEGS,0.0,0.0,9.0,ALLAGASH CROSSPATH 1/6 KEG,1/6K,9.0,3,LOW
2020,7,BACKUP BEVERAGE,69916,SUPREME CORE CHERRY BLOOM EG,KEGS,0.0,0.0,1.0,SUPREME CORE CHERRY BLOOM 1/6 KEG,1/6K,1.0,3,LOW
2020,7,DC BRAU BREWING LLC,69923,DC BRAU FULL TRANSPARENCY ORG CRUSH EG,KEGS,0.0,0.0,2.0,DC BRAU FULL TRANSPARENCY ORG CRUSH 1/2 KEG,1/2K,2.0,3,LOW
2020,7,BACKUP BEVERAGE,69946,MULLY'S HAZY 2 EG,KEGS,0.0,0.0,2.0,MULLY'S HAZY 2 1/6 KEG,1/6K,2.0,3,LOW
2020,7,BACKUP BEVERAGE,69947,MULLY'S HAZY 2 EG,KEGS,0.0,0.0,1.0,MULLY'S HAZY 2 1/2 KEG,1/2K,1.0,3,LOW
2020,7,BACKUP BEVERAGE,69960,MULLY'S TONGUE CRUSHER EG,KEGS,0.0,0.0,2.0,MULLY'S TONGUE CRUSHER 1/6 KEG,1/6K,2.0,3,LOW
2020,7,BACKUP BEVERAGE,69967,VASEN FREJA IPA EG,KEGS,0.0,0.0,2.0,VASEN FREJA IPA 1/6 KEG,1/6K,2.0,3,LOW
2020,7,BUCK DISTRIBUTING COMPANY INC,69987,STONE PSBCO HONEY BLONDE EG,KEGS,0.0,0.0,10.0,STONE PSBCO HONEY BLONDE 1/2 KEG,1/2K,10.0,3,MEDIUM
2020,7,BUCK DISTRIBUTING COMPANY INC,69988,STONE PSBCO IPA EG,KEGS,0.0,0.0,10.0,STONE PSBCO IPA 1/2 KEG,1/2K,10.0,3,MEDIUM
2020,7,BUCK DISTRIBUTING COMPANY INC,69989,STONE PSBCO WIT EG,KEGS,0.0,0.0,3.0,STONE PSBCO WIT 1/2 KEG,1/2K,3.0,3,LOW
2020,3,LEGENDS LTD,69326,FIRESTONE COCONUT HAZE KEG,KEGS,0.0,0.0,2.0,FIRESTONE COCONUT HAZE 50L KEG,50L,2.0,1,LOW
2020,3,BASQUE BAR LLC,69412,ANXO HEREFORD GOLD EG,KEGS,0.0,0.0,1.0,ANXO HEREFORD GOLD 1/6 KEG,1/6K,1.0,1,LOW
2020,7,ANHEUSER BUSCH INC,70591,BLUE POINT TOASTED LAGER,KEGS,0.0,0.0,2.0,BLUE POINT TOASTED LAGER 1/6K,1/6K,2.0,3,LOW
2020,7,ANHEUSER BUSCH INC,7307,STELLA ARTOIS,KEGS,0.0,0.0,221.0,STELLA ARTOIS 1/2K,1/2K,221.0,3,HIGH
2020,7,FLYING DOG BREWERY LLLP,77607,FLYING DOG DOGGIE STYLE PALE ALE,KEGS,0.0,0.0,-1.0,FLYING DOG DOGGIE STYLE PALE ALE 1/2K,1/2K,-1.0,3,LOW
2020,7,BOSTON BEER CORPORATION,77782,DOGFISH HEAD VIBRANT P'OCEAN,KEGS,0.0,0.0,5.0,DOGFISH HEAD VIBRANT P'OCEAN 1/6K,1/6K,5.0,3,LOW
2020,7,NEW BELGIUM BREWING INC,77799,NB TAP IN GOLDEN ALE EG,KEGS,0.0,0.0,6.0,NB TAP IN GOLDEN ALE 1/2 KEG,1/2K,6.0,3,LOW
2020,7,SIERRA NEVADA BREWING CO,78069,SIERRA NEVADA HAZY LITTLE THING IPA EG,KEGS,0.0,0.0,27.0,SIERRA NEVADA HAZY LITTLE THING IPA 1/2 KEG,1/2K,27.0,3,MEDIUM
2020,7,KAHN PAPER COMPANY INC,8001,BAGS - PAPER BARREL,STR_SUPPLIES,0.0,46.0,0.0,BAGS - PAPER 1/6 BARREL,1/6,46.0,3,MEDIUM
2020,7,KAHN PAPER COMPANY INC,8010,BAGS - PAPER QUARTS,STR_SUPPLIES,0.0,65.0,0.0,BAGS - PAPER QUARTS,UNKNOWN,65.0,3,MEDIUM
2020,7,BOSTON BEER CORPORATION,80136,ANGRY ORCHARD ROSE EG,KEGS,0.0,0.0,-1.0,ANGRY ORCHARD ROSE 1/2 KEG,1/2K,-1.0,3,LOW
2020,7,KAHN PAPER COMPANY INC,8028,BAGS - PAPER B,STR_SUPPLIES,0.0,94.0,0.0,BAGS - PAPER 20LB,20L,94.0,3,MEDIUM
2020,7,KAHN PAPER COMPANY INC,8036,BAGS - PAPER B,STR_SUPPLIES,0.0,103.0,0.0,BAGS - PAPER 12LB,12L,103.0,3,HIGH
2020,7,KAHN PAPER COMPANY INC,8044,BAGS - PAPER PINTS,STR_SUPPLIES,0.0,56.0,0.0,BAGS - PAPER PINTS,UNKNOWN,56.0,3,MEDIUM
2020,7,CLIPPER CITY BREWING CO,82813,HEAVY SEAS LOOSE CANNON,KEGS,0.0,0.0,16.0,HEAVY SEAS LOOSE CANNON 1/6K,1/6K,16.0,3,MEDIUM
2020,7,BOSTON BEER CORPORATION,88315,DOGFISH HEAD 90 MIN IPA,KEGS,0.0,0.0,3.0,DOGFISH HEAD 90 MIN IPA 1/2K,1/2K,3.0,3,LOW
2020,7,RELIABLE CHURCHILL LLLP,88414,AYINGER BAVARIAN PILS KEG,KEGS,0.0,0.0,2.0,AYINGER BAVARIAN PILS 50L KEG,50L,2.0,3,LOW
2020,7,THE BROOKLYN BREWERY CORPORATION,8974,BROOKLYN LAGER,KEGS,0.0,0.0,1.0,BROOKLYN LAGER 1/2K,1/2K,1.0,3,LOW
2020,7,ANHEUSER BUSCH INC,91596,MICHELOB ULTRA,KEGS,0.0,0.0,28.0,MICHELOB ULTRA 1/2K,1/2K,28.0,3,MEDIUM
2020,7,DIAGEO NORTH AMERICA INC,93025,SMITHWICKS,KEGS,0.0,0.0,9.0,SMITHWICKS 1/2K,1/2K,9.0,3,LOW
2020,7,BOSTON BEER CORPORATION,93890,DOGFISH HEAD 60 MIN IPA,KEGS,0.0,0.0,32.0,DOGFISH HEAD 60 MIN IPA 1/2K,1/2K,32.0,3,MEDIUM
