year,month,supplier,item_code,item_description,item_type,retail_sales,retail_transfers,warehouse_sales,original_description,bottle_size,bottle_category,total_sales,quarter,sales_activity
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,80025,ARMAND DE BRIGNAC ACE OF SPADE,WINE,0.5,1.0,1.0,ARMAND DE BRIGNAC ACE OF SPADE - 750ML,750ML,STANDARD,2.5,1,LOW
2020,1,THE WINE GROUP,80033,FISHEYE MOSCATO,WINE,1.18,0.0,0.0,FISHEYE MOSCATO - 3L,3L,LARGE,1.18,1,LOW
2020,1,OPICI FAMILY DISTRIBUTING OF MD,80037,RUCA MALEN MALBEC CLASSICO,WINE,0.0,0.0,5.0,RUCA MALEN MALBEC CLASSICO - 750ML,750ML,STANDARD,5.0,1,LOW
2020,1,THE WINE GROUP,80043,FLIPFLOP CHARDONNAY,WINE,4.06,0.0,0.0,FLIPFLOP CHARDONNAY - 1.5L,1.5L,LARGE,4.06,1,LOW
2020,1,MILLER BREWING COMPANY,80045,STEEL RESERVE BLUE RAZ OZ CAN,BEER,0.0,0.0,47.0,STEEL RESERVE BLUE RAZ 12/24OZ CAN,12/24,MULTI_PACK,47.0,1,LOW
2020,1,VINTAGE WINE ESTATES INC,80046,MIDDLE SISTER SW & SASSY MOSCATO,WINE,1.71,5.0,1.0,MIDDLE SISTER SW & SASSY MOSCATO - 750ML,750ML,STANDARD,7.71,1,LOW
2020,1,THE WINE GROUP,80056,FLIPFLOP MOSCATO,WINE,2.52,3.0,1.0,FLIPFLOP MOSCATO - 750ML,750ML,STANDARD,6.52,1,LOW
2020,1,VINTAGE WINE ESTATES INC,80058,MIDDLE SISTER DRAMA QUEEN P/GRIG,WINE,0.49,0.0,4.0,MIDDLE SISTER DRAMA QUEEN P/GRIG - 750ML,750ML,STANDARD,4.49,1,LOW
2020,1,BANFI PRODUCTS CORP,80061,VALOROSO WHITE,WINE,1.34,0.0,0.0,VALOROSO WHITE - 1.5L,1.5L,LARGE,1.34,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80063,MERIDIAN CAL P/GRIG,WINE,0.33,1.0,5.0,MERIDIAN CAL P/GRIG - 750ML,750ML,STANDARD,6.33,1,LOW
2020,1,THE WINE GROUP,80065,TRAPICHE MALBEC,WINE,0.0,0.0,2.0,TRAPICHE MALBEC - 1.5L,1.5L,LARGE,2.0,1,LOW
2020,1,BANFI PRODUCTS CORP,80070,VALOROSO RED,WINE,0.17,0.0,0.0,VALOROSO RED - 1.5L,1.5L,LARGE,0.17,1,LOW
2020,1,THE WINE GROUP,80077,INSURRECTION RED SHZ/CAB,WINE,9.57,9.0,2.0,INSURRECTION RED SHZ/CAB 750ML,750ML,STANDARD,20.57,1,LOW
2020,1,THE WINE GROUP,80080,G & D MARSALA,WINE,4.08,0.0,0.0,G & D MARSALA - 750ML,750ML,STANDARD,4.08,1,LOW
2020,1,DELICATO FAMILY VINEYARDS,80083,NOBLE VINES 446 CHARD,WINE,54.17,55.0,29.0,NOBLE VINES 446 CHARD - 750ML,750ML,STANDARD,138.17000000000002,1,MEDIUM
2020,1,THE WINE GROUP,80089,FLIPFLOP CHARD,WINE,1.04,2.0,5.0,FLIPFLOP CHARD - 750ML,750ML,STANDARD,8.04,1,LOW
2020,1,THE WINE GROUP,80091,ALMADEN MOSCATO,WINE,8.25,6.0,2.0,ALMADEN MOSCATO - 5L,5L,OTHER,16.25,1,LOW
2020,1,CONSTELLATION BRANDS,80092,RED GUITAR SANGRIA,WINE,2.88,3.0,9.0,RED GUITAR SANGRIA - 1.5L,1.5L,LARGE,14.879999999999999,1,LOW
2020,1,DELICATO FAMILY VINEYARDS,80093,NOBLE VINES 667 P/NOIR,WINE,28.27,27.58,14.0,NOBLE VINES 667 P/NOIR - 750ML,750ML,STANDARD,69.85,1,LOW
2020,1,CONSTELLATION BRANDS,80098,CRIBARI MARSALA,WINE,8.07,8.0,4.0,CRIBARI MARSALA - 1.5L,1.5L,LARGE,20.07,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,80102,REX GOLIATH MOS,WINE,0.0,0.0,1.0,REX GOLIATH MOS - 1.5L,1.5L,LARGE,1.0,1,LOW
2020,1,NEW PARROTT & CO,80103,ENTWINE CAB,WINE,11.06,13.0,6.0,ENTWINE CAB - 750ML,750ML,STANDARD,30.060000000000002,1,LOW
2020,1,MOET HENNESSY USA,80111,MOET ICE IMPERIAL,WINE,9.93,11.0,4.0,MOET ICE IMPERIAL - 750ML,750ML,STANDARD,24.93,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,80114,ENTWINE MERLOT,WINE,0.0,0.0,2.0,ENTWINE MERLOT - 750ML,750ML,STANDARD,2.0,1,LOW
2020,1,E & J GALLO WINERY,80120,DARK HORSE S/BLC,WINE,22.41,18.0,33.0,DARK HORSE S/BLC - 750ML,750ML,STANDARD,73.41,1,LOW
2020,1,THE WINE GROUP,80122,FLIPFLOP CAB,WINE,2.84,3.0,5.0,FLIPFLOP CAB - 750ML,750ML,STANDARD,10.84,1,LOW
2020,1,NEW PARROTT & CO,80124,ENTWINE P/GRIG,WINE,2.29,0.0,0.0,ENTWINE P/GRIG - 750ML,750ML,STANDARD,2.29,1,LOW
2020,1,DELICATO FAMILY VINEYARDS,80126,GNARLY HEAD AUTHENTIC RED,WINE,1.62,6.0,4.0,GNARLY HEAD AUTHENTIC RED - 750ML,750ML,STANDARD,11.620000000000001,1,LOW
2020,1,SUTTER HOME WINERY INC,80130,SUTTER HOME PINK MOSCATO,WINE,13.95,17.83,54.0,SUTTER HOME PINK MOSCATO - 750ML,750ML,STANDARD,85.78,1,LOW
2020,1,E & J GALLO WINERY,80131,DON MIGUEL GASCON MALBEC,WINE,18.56,7.42,28.0,DON MIGUEL GASCON MALBEC - 750ML,750ML,STANDARD,53.98,1,LOW
2020,1,BOSTON BEER CORPORATION,80133,SAM ADAMS SAM '76 CANS,BEER,1.04,0.0,59.0,SAM ADAMS SAM '76 2/12PK CANS,2/12PK,MULTI_PACK,60.04,1,LOW
2020,1,BOSTON BEER CORPORATION,80134,ANGRY ORCHARD ROSE,BEER,37.16,37.0,220.0,ANGRY ORCHARD ROSE 4/6 NR,4/6NR,MULTI_PACK,294.15999999999997,1,MEDIUM
2020,1,NEW PARROTT & CO,80135,ENTWINE CHARD,WINE,2.02,0.0,0.0,ENTWINE CHARD - 750ML,750ML,STANDARD,2.02,1,LOW
2020,1,FETZER VINEYARDS,80145,LITTLE BLACK DRESS P/NOIR,WINE,0.0,0.0,1.0,LITTLE BLACK DRESS P/NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,CONSTANTINE WINES INC,80146,BOGLE PHANTOM,WINE,3.01,6.0,1.0,BOGLE PHANTOM - 750ML,750ML,STANDARD,10.01,1,LOW
2020,1,CONSTELLATION BRANDS,80152,TAYLOR PORT,WINE,26.75,26.0,21.0,TAYLOR PORT - 3L,3L,LARGE,73.75,1,LOW
2020,1,THE WINE GROUP,80156,FLIPFLOP MERLOT,WINE,0.0,0.0,1.0,FLIPFLOP MERLOT - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,E & J GALLO WINERY,80159,COLUMBIA WINERY CAB,WINE,3.72,5.0,5.0,COLUMBIA WINERY CAB - 750ML,750ML,STANDARD,13.72,1,LOW
2020,1,THE WINE GROUP,80160,TRAPICHE MALBEC,WINE,7.84,6.0,12.0,TRAPICHE MALBEC - 750ML,750ML,STANDARD,25.84,1,LOW
2020,1,E & J GALLO WINERY,80165,NAKED GRAPE MOSCATO - BIB,WINE,2.7,0.0,0.0,NAKED GRAPE MOSCATO - BIB - 3L,3L,LARGE,2.7,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80168,BERINGER RED MOSCATO,WINE,3.13,7.0,8.0,BERINGER RED MOSCATO - 750ML,750ML,STANDARD,18.13,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,80169,DANZANTE CHIANTI,WINE,1.95,0.0,2.0,DANZANTE CHIANTI - 750ML,750ML,STANDARD,3.95,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,80170,MURRIETA'S WELL - THE WHIP WHITE BLEND,WINE,0.85,0.0,2.0,MURRIETA'S WELL-THE WHIP WHITE BLEND - 750ML,750ML,STANDARD,2.85,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80178,BERINGER RED MOSCATO,WINE,6.25,13.0,9.83,BERINGER RED MOSCATO - 1.5L,1.5L,LARGE,29.08,1,LOW
2020,1,THE WINE GROUP,80189,CUPCAKE MOSCATO D'ASTI,WINE,15.98,14.0,20.0,CUPCAKE MOSCATO D'ASTI - 750ML,750ML,STANDARD,49.980000000000004,1,LOW
2020,1,SCHUG CARNEROS ESTATE WINERY,80191,SCHUG SONOMA COAST P/NOIR,WINE,0.0,1.0,5.0,SCHUG SONOMA COAST P/NOIR - 750ML,750ML,STANDARD,6.0,1,LOW
2020,1,CONSTELLATION BRANDS,80195,TAYLOR PORT,WINE,30.55,29.0,80.83,TAYLOR PORT - 1.5L,1.5L,LARGE,140.38,1,MEDIUM
2020,1,SUTTER HOME WINERY INC,80198,FOLIE A DEUX RR CHARD,WINE,0.58,1.0,6.0,FOLIE A DEUX RR CHARD - 750ML,750ML,STANDARD,7.58,1,LOW
2020,1,THE WINE GROUP,80211,FLIPFLOP P/GRIG,WINE,3.98,3.0,8.0,FLIPFLOP P/GRIG - 750ML,750ML,STANDARD,14.98,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80214,THE WINERY AT OLNEY PEACH CHARD,WINE,0.48,3.0,-2.0,THE WINERY AT OLNEY PEACH CHARD - 750ML,750ML,STANDARD,1.48,1,LOW
2020,1,HEAVEN HILL DISTILLERIES INC,80217,DUBONNET RGE DOM APERITIF,WINE,12.38,15.0,1.0,DUBONNET RGE DOM APERITIF - 750ML,750ML,STANDARD,28.380000000000003,1,LOW
2020,1,CONSTELLATION BRANDS,80233,TAYLOR TAWNY PORT,WINE,18.92,14.0,11.0,TAYLOR TAWNY PORT - 1.5L,1.5L,LARGE,43.92,1,LOW
2020,1,CONSTELLATION BRANDS,80241,TAYLOR GOLDEN SHERRY,WINE,4.03,2.0,10.0,TAYLOR GOLDEN SHERRY - 1.5L,1.5L,LARGE,16.03,1,LOW
2020,1,UNITED STATES DISTILLED PRODUCTS,80242,LE GRAND NOIR ROSE,WINE,4.41,3.0,2.0,LE GRAND NOIR ROSE - 750ML,750ML,STANDARD,9.41,1,LOW
2020,1,THE WINE GROUP,80245,CUPCAKE RIESLING - MOSEL,WINE,2.74,4.0,5.0,CUPCAKE RIESLING - MOSEL - 750ML,750ML,STANDARD,11.74,1,LOW
2020,1,THE WINE GROUP,80246,MD ELECTRIC MELON,WINE,0.0,0.0,23.0,MD 20/20 ELECTRIC MELON - 750ML,20/20,MULTI_PACK,23.0,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80259,THE WINERY AT OLNEY GR APPLE RIES,WINE,0.9,0.0,0.0,THE WINERY AT OLNEY GR APPLE RIES - 750ML,750ML,STANDARD,0.9,1,LOW
2020,1,MOET HENNESSY USA,80271,RUINART BRUT RSE CHAMP - GIFT BOX,WINE,0.17,0.0,0.0,RUINART BRUT RSE CHAMP - GIFT BOX - 750ML,750ML,STANDARD,0.17,1,LOW
2020,1,E & J GALLO WINERY,80273,NAKED GRAPE CHARD - - BIB,WINE,0.85,0.0,2.0,NAKED GRAPE CHARD - 3L-BIB,3L,LARGE,2.85,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80282,THE WINERY OLNEY CRANBERRY SHIRAZ,WINE,0.16,0.0,0.0,THE WINERY OLNEY CRANBERRY SHIRAZ - 750ML,750ML,STANDARD,0.16,1,LOW
2020,1,CONSTELLATION BRANDS,80284,TAYLOR CREAM SHERRY,WINE,6.94,7.0,11.0,TAYLOR CREAM SHERRY - 1.5L,1.5L,LARGE,24.94,1,LOW
2020,1,KYSELA PERE ET FILS LTD,80289,CH SUAU BORDEAUX BLANC,WINE,5.01,5.0,3.0,CH SUAU BORDEAUX BLANC - 750ML,750ML,STANDARD,13.01,1,LOW
2020,1,UNITED STATES DISTILLED PRODUCTS,80291,DONA PAULA EST MAL,WINE,36.42,38.0,2.0,DONA PAULA EST MAL - 750ML,750ML,STANDARD,76.42,1,LOW
2020,1,SUTTER HOME WINERY INC,80292,SUTTER HOME MER,WINE,51.82,52.0,164.0,SUTTER HOME MER - 187ML,187ML,SMALL,267.82,1,MEDIUM
2020,1,THE WINE GROUP,80293,ALMADEN PINOT GRIGIO,WINE,20.0,20.0,4.0,ALMADEN PINOT GRIGIO - 5L,5L,OTHER,44.0,1,LOW
2020,1,PERNOD RICARD USA LLC,80295,LILLET ROSE,WINE,0.81,1.0,0.0,LILLET ROSE - 750ML,750ML,STANDARD,1.81,1,LOW
2020,1,BRONCO WINE COMPANY,80299,ONCE UPON A VINE P/NOIR,WINE,0.24,0.0,0.0,ONCE UPON A VINE P/NOIR - 750ML,750ML,STANDARD,0.24,1,LOW
2020,1,THE WINE GROUP,80301,BIG HOUSE - USUAL SUSPECTS CAB,WINE,3.06,1.0,2.0,BIG HOUSE-USUAL SUSPECTS CAB - 3L,3L,LARGE,6.0600000000000005,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80304,BERINGER CAL CHARD,WINE,1.98,3.0,9.0,BERINGER CAL CHARD - 750ML,750ML,STANDARD,13.98,1,LOW
2020,1,E & J GALLO WINERY,80307,VIN VAULT CAB - - BIB,WINE,2.03,1.0,9.0,VIN VAULT CAB - 3L - BIB,3L,LARGE,12.03,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80309,THE WINERY OLNEY BLACK CHERRY,WINE,0.72,0.0,0.0,THE WINERY OLNEY BLACK CHERRY - 750ML,750ML,STANDARD,0.72,1,LOW
2020,1,CONSTELLATION BRANDS,80314,TAYLOR DRY SHERRY,WINE,2.5,4.0,8.0,TAYLOR DRY SHERRY - 3L,3L,LARGE,14.5,1,LOW
2020,1,CONSTELLATION BRANDS,80330,TAYLOR DRY SHERRY,WINE,6.76,7.0,14.0,TAYLOR DRY SHERRY - 1.5L,1.5L,LARGE,27.759999999999998,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80331,THE WINERY AT OLNEY B/BRY MER,WINE,0.48,2.0,0.0,THE WINERY AT OLNEY B/BRY MER - 750ML,750ML,STANDARD,2.48,1,LOW
2020,1,CONSTELLATION BRANDS,80333,KIM CRAWFORD P/NOIR,WINE,21.44,19.0,2.0,KIM CRAWFORD P/NOIR - 750ML,750ML,STANDARD,42.44,1,LOW
2020,1,E & J GALLO WINERY,80342,VIN VAULT CHARD - - BIB,WINE,1.86,2.0,2.0,VIN VAULT CHARD - 3L - BIB,3L,LARGE,5.86,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80345,THE WINERY AT OLNEY ACAI RASP CAB,WINE,1.61,0.0,0.0,THE WINERY AT OLNEY ACAI RASP CAB - 750ML,750ML,STANDARD,1.61,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80349,BV COASTAL CAB,WINE,5.97,7.0,15.0,BV COASTAL CAB - 750ML,750ML,STANDARD,27.97,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80357,BV COASTAL CHARD,WINE,1.73,0.92,9.0,BV COASTAL CHARD - 750ML,750ML,STANDARD,11.65,1,LOW
2020,1,JACKSON FAMILY ENTERPRISES INC,80359,BENVOLIO P/GRIG,WINE,14.51,12.0,46.0,BENVOLIO P/GRIG - 750ML,750ML,STANDARD,72.50999999999999,1,LOW
2020,1,BANFI PRODUCTS CORP,80370,NATURA CENTRAL VLY CAB,WINE,2.21,0.0,0.0,NATURA CENTRAL VLY CAB - 750ML,750ML,STANDARD,2.21,1,LOW
2020,1,WESTERN SPIRITS BEVERAGE COMPANY LLC,80371,BIRD DOG APPLE WHISKEY,LIQUOR,2.04,1.0,0.0,BIRD DOG APPLE WHISKEY - 750ML,750ML,STANDARD,3.04,1,LOW
2020,1,BARON FRANCOIS LTD,80372,PARK COGNAC - CARTE BLANCHE VS,LIQUOR,3.89,2.0,0.0,PARK COGNAC- CARTE BLANCHE VS - 750ML,750ML,STANDARD,5.890000000000001,1,LOW
2020,1,E & J GALLO WINERY,80373,SHEFFIELD TAWNY PORT,WINE,5.35,3.0,0.0,SHEFFIELD TAWNY PORT - 1.5L,1.5L,LARGE,8.35,1,LOW
2020,1,E & J GALLO WINERY,80380,J VINEYARDS RR/ SONOMA CHARD,WINE,2.33,10.0,1.0,J VINEYARDS RR/ SONOMA CHARD,UNKNOWN,OTHER,13.33,1,LOW
2020,1,BANFI PRODUCTS CORP,80382,NATURA COLCHAGUA VLY CARMENERE,WINE,6.16,5.42,5.0,NATURA COLCHAGUA VLY CARMENERE - 750ML,750ML,STANDARD,16.58,1,LOW
2020,1,WESTERN SPIRITS BEVERAGE COMPANY LLC,80384,TWENTY GRAND PLATINUM,LIQUOR,0.17,0.0,0.0,TWENTY GRAND PLATINUM - 750ML,750ML,STANDARD,0.17,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80386,THE WINERY AT OLNEY MOSCATO,WINE,0.41,0.0,0.0,THE WINERY AT OLNEY MOSCATO - 750ML,750ML,STANDARD,0.41,1,LOW
2020,1,CAMPARI AMERICA LLC,80387,SKYY INFUSIONS BLUEBERRY VODKA,LIQUOR,0.56,0.0,0.0,SKYY INFUSIONS BLUEBERRY VODKA - 750ML,750ML,STANDARD,0.56,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80390,BV COASTAL MER,WINE,0.98,1.0,10.0,BV COASTAL MER - 750ML,750ML,STANDARD,11.98,1,LOW
2020,1,BANFI PRODUCTS CORP,80393,NATURA CASABLANCA VYLY CHARD,WINE,0.91,0.0,18.0,NATURA CASABLANCA VYLY CHARD - 750ML,750ML,STANDARD,18.91,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,80397,FABRIZIA LIMONCELLO,LIQUOR,0.17,7.0,0.0,FABRIZIA LIMONCELLO - 750ML,750ML,STANDARD,7.17,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80399,THE WINERY AT OLNEY P/NOIR,WINE,0.16,0.0,0.0,THE WINERY AT OLNEY P/NOIR - 750ML,750ML,STANDARD,0.16,1,LOW
2020,1,E & J GALLO WINERY,80403,FAIRBANKS CREAM SHERRY,WINE,7.34,10.0,4.0,FAIRBANKS CREAM SHERRY - 1.5L,1.5L,LARGE,21.34,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,80413,FABRIZIA BLOOD ORANGE,LIQUOR,0.0,3.0,2.0,FABRIZIA BLOOD ORANGE - 750ML,750ML,STANDARD,5.0,1,LOW
2020,1,FRONT PORCH MICRO WINERY LLC,80416,THE WINERY AT OLNEY CAB,WINE,0.08,1.0,0.0,THE WINERY AT OLNEY CAB - 750ML,750ML,STANDARD,1.08,1,LOW
2020,1,SAZERAC CO,80417,DR MCGILLICUDDYS BUTTERSCOTCH,LIQUOR,1.07,0.0,0.0,DR MCGILLICUDDYS BUTTERSCOTCH - 50ML,50ML,SMALL,1.07,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80420,BV COASTAL P/NOIR,WINE,1.05,1.0,6.0,BV COASTAL P/NOIR - 750ML,750ML,STANDARD,8.05,1,LOW
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,80427,ST ELDER ELDERFLOWER LIQUEUR,LIQUOR,0.03,0.0,0.0,ST ELDER ELDERFLOWER LIQUEUR- 50ML,50ML,SMALL,0.03,1,LOW
2020,1,SAZERAC CO,80429,DR MCGILLICUDDYS BUTTERSCOTCH,LIQUOR,0.8,0.0,0.0,DR MCGILLICUDDYS BUTTERSCOTCH - 750ML,750ML,STANDARD,0.8,1,LOW
2020,1,STELLAR IMPORTING CO LLC,80440,BROUSKO RED,WINE,0.16,1.0,0.0,BROUSKO RED - 750ML,750ML,STANDARD,1.16,1,LOW
2020,1,SAZERAC CO,80442,DR MCGILLICUDDYS PEPPERMINT,LIQUOR,0.1,0.0,0.0,DR MCGILLICUDDYS PEPPERMINT - 50ML,50ML,SMALL,0.1,1,LOW
2020,1,SAZERAC CO,80443,DR MCGILLICUDDYS PEPPERMINT,LIQUOR,0.32,1.0,0.0,DR MCGILLICUDDYS PEPPERMINT - 750ML,750ML,STANDARD,1.32,1,LOW
2020,1,VINTAGE WINE ESTATES INC,80449,GIRL & DRAGON MALBEC,WINE,1.86,0.0,0.0,GIRL & DRAGON MALBEC - 750ML,750ML,STANDARD,1.86,1,LOW
2020,1,JIM BEAM BRANDS CO,80455,PINNACLE VODKA - CUCUMBER,LIQUOR,0.08,1.0,0.0,PINNACLE VODKA - CUCUMBER - 750ML,750ML,STANDARD,1.08,1,LOW
2020,1,CONSTELLATION BRANDS,80457,DREAMING TREE PINOT NOIR,WINE,4.24,8.0,6.0,DREAMING TREE PINOT NOIR - 750ML,750ML,STANDARD,18.240000000000002,1,LOW
2020,1,CONSTELLATION BRANDS,80458,SVEDKA VODKA MANGO PINEAPPLE,LIQUOR,17.68,13.0,0.0,SVEDKA VODKA MANGO PINEAPPLE - 1.75L,1.75L,LARGE,30.68,1,LOW
2020,1,SUTTER HOME WINERY INC,80462,SUTTER HOME WH/MER,WINE,17.0,20.83,19.0,SUTTER HOME WH/MER - 1.5L,1.5L,LARGE,56.83,1,LOW
2020,1,HOTALING & CO LLC,80468,NIKKA COFFEY GRAIN WHISKY,LIQUOR,15.05,22.0,0.0,NIKKA COFFEY GRAIN WHISKY - 750ML,750ML,STANDARD,37.05,1,LOW
2020,1,COPPER CANE LLC,80469,ELOUAN P/NOIR,WINE,0.0,1.0,0.0,ELOUAN P/NOIR - 750ML,750ML,STANDARD,1.0,1,LOW
2020,1,SUTTER HOME WINERY INC,80470,SUTTER HOME WH/MER,WINE,2.27,2.0,12.0,SUTTER HOME WH/MER - 750ML,750ML,STANDARD,16.27,1,LOW
2020,1,KYSELA PERE ET FILS LTD,80471,JIP JIP ROCKS SHZ,WINE,1.4,2.0,2.0,JIP JIP ROCKS SHZ - 750ML,750ML,STANDARD,5.4,1,LOW
2020,1,PATERNO IMPORTS LTD,80473,CHAPOUTIER BELLERUCHE ROSE - `,WINE,23.05,23.0,13.0,CHAPOUTIER BELLERUCHE ROSE - 750ML`,750ML,STANDARD,59.05,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,80477,SAN ANTONIO CARDINALE,WINE,15.56,24.0,13.0,SAN ANTONIO CARDINALE - 750ML,750ML,STANDARD,52.56,1,LOW
2020,1,EASTERN LIQUOR DISTRIBUTORS INC,80489,JINRO 24 SOJU,LIQUOR,35.5,32.0,0.0,JINRO 24 SOJU - 750ML,750ML,STANDARD,67.5,1,LOW
2020,1,BACCHUS IMPORTERS LTD,80491,KINSEY 7 YR WHISKEY,LIQUOR,0.68,0.0,0.0,KINSEY 7 YR WHISKEY - 750ML,750ML,STANDARD,0.68,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,80494,REDBREAST IRISH WHISKEY 21YR,LIQUOR,0.66,3.0,0.0,REDBREAST IRISH WHISKEY 21YR,UNKNOWN,OTHER,3.66,1,LOW
2020,1,LION NATHAN USA INC,80497,MARKHAM S/BLC,WINE,6.54,6.0,2.0,MARKHAM S/BLC - 750ML,750ML,STANDARD,14.54,1,LOW
2020,1,BACCHUS IMPORTERS LTD,80506,KINSEY RYE WHISKEY,LIQUOR,0.17,0.0,0.0,KINSEY RYE WHISKEY - 750ML,750ML,STANDARD,0.17,1,LOW
2020,1,E & J GALLO WINERY,80511,DAVINCI MONTALCINO BRUNELLO,WINE,12.81,0.0,0.0,DAVINCI MONTALCINO BRUNELLO - 750ML,750ML,STANDARD,12.81,1,LOW
2020,1,E & J GALLO WINERY,80538,WM HILL CC P/NOIR,WINE,1.39,2.0,8.0,WM HILL CC P/NOIR,UNKNOWN,OTHER,11.39,1,LOW
2020,1,BARON FRANCOIS LTD,80545,CH LA MOULINIERE RED,WINE,11.43,12.0,25.0,CH LA MOULINIERE RED - 750ML,750ML,STANDARD,48.43,1,LOW
2020,1,E & J GALLO WINERY,80546,BAREFOOT CEL ROSE - BIB,WINE,5.1,7.0,7.0,BAREFOOT CEL ROSE - BIB - 3L,3L,LARGE,19.1,1,LOW
2020,1,BRONCO WINE COMPANY,80551,COASTAL RIDGE CHARD,WINE,0.17,0.0,0.0,COASTAL RIDGE CHARD - 1.5L,1.5L,LARGE,0.17,1,LOW
2020,1,E & J GALLO WINERY,80557,BAREFOOT CEL CHARD - BIB,WINE,11.51,15.0,18.0,BAREFOOT CEL CHARD - BIB -3L,3L,LARGE,44.51,1,LOW
2020,1,E & J GALLO WINERY,80569,BAREFOOT CEL CAB BIB,WINE,5.25,3.0,17.0,BAREFOOT CEL CAB BIB - 3L,3L,LARGE,25.25,1,LOW
2020,1,QUINTESSENTIAL LLC,80570,SIMONSIG PINOTAGE,WINE,2.07,2.0,0.0,SIMONSIG PINOTAGE - 750ML,750ML,STANDARD,4.07,1,LOW
2020,1,SUTTER HOME WINERY INC,80578,SUTTER HOME WH/MER,WINE,16.67,16.0,48.0,SUTTER HOME WH/MER - 187ML,187ML,SMALL,80.67,1,LOW
2020,1,QUINTESSENTIAL LLC,80581,SIMONSIG CHEN/BLC,WINE,1.63,1.0,0.0,SIMONSIG CHEN/BLC - 750ML,750ML,STANDARD,2.63,1,LOW
2020,1,E & J GALLO WINERY,80583,APOTHIC CAL INFERNO RED BLEND,WINE,32.57,23.92,29.0,APOTHIC CAL INFERNO RED BLEND - 750ML,750ML,STANDARD,85.49000000000001,1,LOW
2020,1,E & J GALLO WINERY,80587,BAREFOOT REFRESH CRISP WHITE - CAN,WINE,4.75,4.0,9.0,BAREFOOT REFRESH CRISP WHITE - CAN- 250ML,250ML,OTHER,17.75,1,LOW
2020,1,QUINTESSENTIAL LLC,80592,NEW AGE ROSE,WINE,0.16,0.0,0.0,NEW AGE ROSE - 750ML,750ML,STANDARD,0.16,1,LOW
2020,1,E & J GALLO WINERY,80616,FREI BROTHERS CHARD,WINE,22.64,22.0,2.0,FREI BROTHERS CHARD - 750ML,750ML,STANDARD,46.64,1,LOW
2020,1,UNITED STATES DISTILLED PRODUCTS,80617,LUCCIO PEACH MOSCATO,WINE,0.08,0.0,0.0,LUCCIO PEACH MOSCATO - 750ML,750ML,STANDARD,0.08,1,LOW
2020,1,ELK RUN VINEYARDS,80632,ELK RUN CHARD,WINE,0.17,0.67,1.0,ELK RUN CHARD - 750ML,750ML,STANDARD,1.84,1,LOW
2020,1,JACKSON FAMILY ENTERPRISES INC,80637,MURPHY GOODE CAB,WINE,19.26,7.0,24.0,MURPHY GOODE CAB - 750ML,750ML,STANDARD,50.260000000000005,1,LOW
2020,1,TREASURY WINE ESTATES AMERICAS COMPANY,80638,STAGS LEAP WINERY CHARD,WINE,0.89,3.0,1.0,STAGS LEAP WINERY CHARD - 750ML,750ML,STANDARD,4.890000000000001,1,LOW
2020,1,E & J GALLO WINERY,80646,LIBERTY CREEK CAB,WINE,2.84,3.0,23.0,LIBERTY CREEK CAB - 500ML,500ML,MEDIUM,28.84,1,LOW
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,80657,CYT FRONTERA CAB,WINE,0.16,1.0,9.0,CYT FRONTERA CAB - 750ML,750ML,STANDARD,10.16,1,LOW
2020,1,DEUTSCH FAMILY WINE & SPIRITS,80666,HOB NOB PINOT NOIR,WINE,5.09,5.0,32.92,HOB NOB PINOT NOIR - 750ML,750ML,STANDARD,43.010000000000005,1,LOW
